16.0, 10.0, 10.0, 7.0, 7.0, 7.0, 5.0, 5.0, 3.0, 5.0, 0.0, 3.0, 21.0, 15.0, 23.0, 20.0, 24.0, 19.0, 21.0, 24.0, 16.0, 14.0, 15.0, 13.0, 18.0
19.0, 10.0, 10.0, 7.0, 7.0, 8.0, 5.0, 5.0, 3.0, 3.0, 3.0, 0.0, 18.0, 14.0, 20.0, 18.0, 21.0, 18.0, 20.0, 22.0, 19.0, 17.0, 18.0, 15.0, 21.0
38.0, 26.0, 25.0, 25.0, 24.0, 26.0, 21.0, 24.0, 21.0, 19.0, 21.0, 18.0, 0.0, 10.0, 3.0, 7.0, 5.0, 12.0, 14.0, 11.0, 35.0, 33.0, 33.0, 30.0, 35.0
30.0, 24.0, 23.0, 21.0, 21.0, 22.0, 18.0, 20.0, 17.0, 16.0, 15.0, 14.0, 10.0, 0.0, 10.0, 5.0, 10.0, 4.0, 7.0, 8.0, 26.0, 24.0, 23.0, 20.0, 25.0
39.0, 28.0, 27.0, 27.0, 26.0, 28.0, 24.0, 26.0, 23.0, 21.0, 23.0, 20.0, 3.0, 10.0, 0.0, 5.0, 2.0, 10.0, 12.0, 8.0, 35.0, 33.0, 33.0, 30.0, 35.0
36.0, 27.0, 26.0, 26.0, 25.0, 26.0, 22.0, 24.0, 21.0, 20.0, 20.0, 18.0, 7.0, 5.0, 5.0, 0.0, 5.0, 5.0, 7.0, 5.0, 31.0, 29.0, 29.0, 26.0, 30.0
40.0, 30.0, 29.0, 29.0, 27.0, 29.0, 25.0, 27.0, 24.0, 23.0, 24.0, 21.0, 5.0, 10.0, 2.0, 5.0, 0.0, 10.0, 11.0, 7.0, 36.0, 34.0, 33.0, 31.0, 35.0
33.0, 27.0, 27.0, 25.0, 25.0, 26.0, 22.0, 23.0, 21.0, 20.0, 19.0, 18.0, 12.0, 4.0, 10.0, 5.0, 10.0, 0.0, 3.0, 5.0, 27.0, 25.0, 25.0, 22.0, 25.0
35.0, 30.0, 30.0, 28.0, 27.0, 28.0, 25.0, 26.0, 24.0, 23.0, 21.0, 20.0, 14.0, 7.0, 12.0, 7.0, 11.0, 3.0, 0.0, 5.0, 29.0, 27.0, 26.0, 23.0, 26.0
39.0, 32.0, 31.0, 30.0, 29.0, 30.0, 27.0, 28.0, 25.0, 25.0, 24.0, 22.0, 11.0, 8.0, 8.0, 5.0, 7.0, 5.0, 5.0, 0.0, 33.0, 31.0, 30.0, 28.0, 31.0
10.0, 23.0, 25.0, 20.0, 21.0, 19.0, 21.0, 18.0, 19.0, 21.0, 16.0, 19.0, 35.0, 26.0, 35.0, 31.0, 36.0, 27.0, 29.0, 33.0, 0.0, 2.0, 2.0, 5.0, 5.0
10.0, 21.0, 23.0, 18.0, 20.0, 17.0, 19.0, 17.0, 17.0, 19.0, 14.0, 17.0, 33.0, 24.0, 33.0, 29.0, 34.0, 25.0, 27.0, 31.0, 2.0, 0.0, 2.0, 3.0, 5.0
12.0, 23.0, 24.0, 19.0, 21.0, 19.0, 20.0, 18.0, 18.0, 20.0, 15.0, 18.0, 33.0, 23.0, 33.0, 29.0, 33.0, 25.0, 26.0, 30.0, 2.0, 2.0, 0.0, 3.0, 3.0
13.0, 21.0, 22.0, 17.0, 19.0, 17.0, 18.0, 16.0, 16.0, 18.0, 13.0, 15.0, 30.0, 20.0, 30.0, 26.0, 31.0, 22.0, 23.0, 28.0, 5.0, 3.0, 3.0, 0.0, 5.0
15.0, 26.0, 28.0, 23.0, 24.0, 22.0, 24.0, 21.0, 22.0, 23.0, 18.0, 21.0, 35.0, 25.0, 35.0, 30.0, 35.0, 25.0, 26.0, 31.0, 5.0, 5.0, 3.0, 5.0, 0.0
